"Id","OrderNumber","OrderDate","FirstName","City","Country","ProductName","UnitPrice","Quantity","Sale_Dollars","CompanyName"
"89","542466","2012-10-23 00:00:00","Isabel","Lisboa","Portugal","Chef Anton's Ca6/Seasoning","17.60","18","316.80","New Orleans Ca6/Delights"
"90","542467","2012-10-24 00:00:00","Peter","München","Germany","Tunnbröd","7.20","40","288.00","PB Knäckebröd AB"
"90","542467","2012-10-24 00:00:00","Peter","München","Germany","Gumbär Gummibärchen","24.90","24","597.60","Heli Süßwaren GmbH & Co. KG"
"90","542467","2012-10-24 00:00:00","Peter","München","Germany","Inlagd Sill","15.20","20","304.00","Svensk Sjöföda AB"
"90","542467","2012-10-24 00:00:00","Peter","München","Germany","Gravad lax","20.80","28","582.40","Svensk Sjöföda AB"
"90","542467","2012-10-24 00:00:00","Peter","München","Germany","Mozzarella di Giovanni","27.80","25","695.00","Formaggi Fortini s.r.l."
"91","542468","2012-10-25 00:00:00","Rene","Anchorage","USA","Nord-Ost Matjeshering","20.70","15","310.50","Nord-Ost-Fisch Handelsgesellschaft mbH"
"92","542469","2012-10-28 00:00:00","Jean","Montréal","Canada","Chef Anton's Ca6/Seasoning","17.60","10","176.00","New Orleans Ca6/Delights"
"92","542469","2012-10-28 00:00:00","Jean","Montréal","Canada","Tarte au sucre","39.40","28","1103.20","Forêts d'érables"
"93","542470","2012-10-29 00:00:00","Laurence","Marseille","France","Carnarvon Tigers","50.00","20","1000.00","Pavlova, Ltd."
"93","542470","2012-10-29 00:00:00","Laurence","Marseille","France","Jack's New England Clam Chowder","7.70","12","92.40","New England Seafood Cannery"
"93","542470","2012-10-29 00:00:00","Laurence","Marseille","France","Ipoh Coffee","36.80","40","1472.00","Leka Trading"
"94","542471","2012-10-29 00:00:00","Jytte","Kobenhavn","Denmark","Geitost","2.00","8","16.00","Norske Meierier"
"94","542471","2012-10-29 00:00:00","Jytte","Kobenhavn","Denmark","Raclette Courdavault","44.00","9","396.00","Gai pâturage"
"95","542472","2012-10-30 00:00:00","Peter","München","Germany","Chang","15.20","24","364.80","Exotic Liquids"
"95","542472","2012-10-30 00:00:00","Peter","München","Germany","Gorgonzola Telino","10.00","56","560.00","Formaggi Fortini s.r.l."
"95","542472","2012-10-30 00:00:00","Peter","München","Germany","Inlagd Sill","15.20","40","608.00","Svensk Sjöföda AB"
"95","542472","2012-10-30 00:00:00","Peter","München","Germany","Pâté chinois","19.20","40","768.00","Ma Maison"
"96","542473","2012-10-31 00:00:00","Renate","Frankfurt a.M.","Germany","Wimmers gute Semmelknödel","26.60","50","1330.00","Plutzer Lebensmittelgroßmärkte AG"
"96","542473","2012-10-31 00:00:00","Renate","Frankfurt a.M.","Germany","Scottish Longbreads","10.00","4","40.00","Specialty Biscuits, Ltd."
"96","542473","2012-10-31 00:00:00","Renate","Frankfurt a.M.","Germany","Lakkalikööri","14.40","15","216.00","Karkki Oy"
"97","542474","2012-11-01 00:00:00","Karl","Seattle","USA","Chef Anton's Ca6/Seasoning","17.60","35","616.00","New Orleans Ca6/Delights"
"97","542474","2012-11-01 00:00:00","Karl","Seattle","USA","Northwoods Cranberry Sauce","32.00","70","2240.00","Grandma Kelly's Homestead"
"98","542475","2012-11-04 00:00:00","Horst","Cunewalde","Germany","Northwoods Cranberry Sauce","32.00","70","2240.00","Grandma Kelly's Homestead"
"98","542475","2012-11-04 00:00:00","Horst","Cunewalde","Germany","Teatime Chocolate Biscuits","7.30","80","584.00","Specialty Biscuits, Ltd."
"99","542476","2012-11-05 00:00:00","Paula","Albuquerque","USA","Gnocchi di nonna Alice","30.40","20","608.00","Pasta Buttini s.r.l."
"100","542477","2012-11-06 00:00:00","Aria","Sao Paulo","Brazil","NuNuCa Nuß-Nougat-Creme","11.20","10","112.00","Heli Süßwaren GmbH & Co. KG"
"100","542477","2012-11-06 00:00:00","Aria","Sao Paulo","Brazil","Chartreuse verte","14.40","50","720.00","Aux joyeux ecclésiastiques"
"100","542477","2012-11-06 00:00:00","Aria","Sao Paulo","Brazil","Boston Crab Meat","14.70","4","58.80","New England Seafood Cannery"
"100","542477","2012-11-06 00:00:00","Aria","Sao Paulo","Brazil","Rhönbräu Klosterbier","6.20","6","37.20","Plutzer Lebensmittelgroßmärkte AG"
"101","542478","2012-11-07 00:00:00","Rita","Stuttgart","Germany","Chai","14.40","15","216.00","Exotic Liquids"
"101","542478","2012-11-07 00:00:00","Rita","Stuttgart","Germany","Tunnbröd","7.20","25","180.00","PB Knäckebröd AB"
"102","542479","2012-11-08 00:00:00","Art","Lander","USA","Tourtière","5.90","24","141.60","Ma Maison"
"103","542480","2012-11-11 00:00:00","Annette","Toulouse","France","Valkoinen suklaa","13.00","15","195.00","Karkki Oy"
"103","542480","2012-11-11 00:00:00","Annette","Toulouse","France","Gudbrandsdalsost","28.80","18","518.40","Norske Meierier"
"104","542481","2012-11-11 00:00:00","Roland","Graz","Austria","Côte de Blaye","210.80","20","4216.00","Aux joyeux ecclésiastiques"
"104","542481","2012-11-11 00:00:00","Roland","Graz","Austria","Jack's New England Clam Chowder","7.70","13","100.10","New England Seafood Cannery"
"104","542481","2012-11-11 00:00:00","Roland","Graz","Austria","Gula Malacca","15.50","77","1193.50","Leka Trading"
"104","542481","2012-11-11 00:00:00","Roland","Graz","Austria","Louisiana Fiery Hot Pepper Sauce","16.80","10","168.00","New Orleans Ca6/Delights"
"105","542482","2012-11-12 00:00:00","Lino","Lisboa","Portugal","Tourtière","5.90","20","118.00","Ma Maison"
"106","542483","2012-11-13 00:00:00","Georg","Salzburg","Austria","Queso Cabrales","16.80","12","201.60","Cooperativa de Quesos 'Las Cabras'"
"106","542483","2012-11-13 00:00:00","Georg","Salzburg","Austria","Côte de Blaye","210.80","50","10540.00","Aux joyeux ecclésiastiques"
"107","542484","2012-11-14 00:00:00","Guillermo","México D.F.","Mexico","Chai","14.40","12","172.80","Exotic Liquids"
"108","542485","2012-11-15 00:00:00","Thomas","London","UK","Ravioli Angelo","15.60","25","390.00","Pasta Buttini s.r.l."
"109","542486","2012-11-18 00:00:00","Rita","Stuttgart","Germany","Gorgonzola Telino","10.00","30","300.00","Formaggi Fortini s.r.l."
"109","542486","2012-11-18 00:00:00","Rita","Stuttgart","Germany","Pâté chinois","19.20","12","230.40","Ma Maison"
"109","542486","2012-11-18 00:00:00","Rita","Stuttgart","Germany","Gudbrandsdalsost","28.80","20","576.00","Norske Meierier"
"110","542487","2012-11-19 00:00:00","Carlos","Barquisimeto","Venezuela","Ikura","24.80","30","744.00","Tokyo Traders"
"110","542487","2012-11-19 00:00:00","Carlos","Barquisimeto","Venezuela","Gumbär Gummibärchen","24.90","16","398.40","Heli Süßwaren GmbH & Co. KG"
"110","542487","2012-11-19 00:00:00","Carlos","Barquisimeto","Venezuela","Camembert Pierrot","27.20","8","217.60","Gai pâturage"
"111","542488","2012-11-20 00:00:00","Annette","Toulouse","France","Sasquatch Ale","11.20","10","112.00","Bigfoot Breweries"
"111","542488","2012-11-20 00:00:00","Annette","Toulouse","France","Inlagd Sill","15.20","20","304.00","Svensk Sjöföda AB"
"112","542489","2012-11-21 00:00:00","Hari","London","UK","Pavlova","13.90","56","778.40","Pavlova, Ltd."
"112","542489","2012-11-21 00:00:00","Hari","London","UK","Gorgonzola Telino","10.00","70","700.00","Formaggi Fortini s.r.l."
"112","542489","2012-11-21 00:00:00","Hari","London","UK","Camembert Pierrot","27.20","80","2176.00","Gai pâturage"
"113","542490","2012-11-22 00:00:00","Frédérique","Strasbourg","France","Côte de Blaye","210.80","10","2108.00","Aux joyeux ecclésiastiques"
"113","542490","2012-11-22 00:00:00","Frédérique","Strasbourg","France","Maxilaku","16.00","35","560.00","Karkki Oy"
"113","542490","2012-11-22 00:00:00","Frédérique","Strasbourg","France","Tourtière","5.90","28","165.20","Ma Maison"
"114","542491","2012-11-22 00:00:00","Horst","Cunewalde","Germany","Chartreuse verte","14.40","54","777.60","Aux joyeux ecclésiastiques"
"114","542491","2012-11-22 00:00:00","Horst","Cunewalde","Germany","Camembert Pierrot","27.20","55","1496.00","Gai pâturage"
"115","542492","2012-11-25 00:00:00","Laurence","Marseille","France","NuNuCa Nuß-Nougat-Creme","11.20","50","560.00","Heli Süßwaren GmbH & Co. KG"
"115","542492","2012-11-25 00:00:00","Laurence","Marseille","France","Manjimup Dried Apples","42.40","20","848.00","G'day, Mate"
"115","542492","2012-11-25 00:00:00","Laurence","Marseille","France","Tourtière","5.90","24","141.60","Ma Maison"
"116","542493","2012-11-26 00:00:00","Sven","Aachen","Germany","Gorgonzola Telino","10.00","20","200.00","Formaggi Fortini s.r.l."
"116","542493","2012-11-26 00:00:00","Sven","Aachen","Germany","Rhönbräu Klosterbier","6.20","12","74.40","Plutzer Lebensmittelgroßmärkte AG"
"116","542493","2012-11-26 00:00:00","Sven","Aachen","Germany","Lakkalikööri","14.40","12","172.80","Karkki Oy"
"117","542494","2012-11-26 00:00:00","Ann","London","UK","Gudbrandsdalsost","28.80","30","864.00","Norske Meierier"
"117","542494","2012-11-26 00:00:00","Ann","London","UK","Flotemysost","17.20","5","86.00","Norske Meierier"
"118","542495","2012-11-27 00:00:00","Antonio","México D.F.","Mexico","Queso Cabrales","16.80","24","403.20","Cooperativa de Quesos 'Las Cabras'"
"119","542496","2012-11-28 00:00:00","Eduardo","Barcelona","Spain","Louisiana Fiery Hot Pepper Sauce","16.80","5","84.00","New Orleans Ca6/Delights"
"119","542496","2012-11-28 00:00:00","Eduardo","Barcelona","Spain","Original Frankfurter grüne Soße","10.40","5","52.00","Plutzer Lebensmittelgroßmärkte AG"
"120","542497","2012-11-28 00:00:00","Palle","Århus","Denmark","Sasquatch Ale","11.20","36","403.20","Bigfoot Breweries"
"120","542497","2012-11-28 00:00:00","Palle","Århus","Denmark","Tourtière","5.90","18","106.20","Ma Maison"
"120","542497","2012-11-28 00:00:00","Palle","Århus","Denmark","Louisiana Fiery Hot Pepper Sauce","16.80","15","252.00","New Orleans Ca6/Delights"
"120","542497","2012-11-28 00:00:00","Palle","Århus","Denmark","Original Frankfurter grüne Soße","10.40","7","72.80","Plutzer Lebensmittelgroßmärkte AG"
"121","542498","2012-11-29 00:00:00","Roland","Graz","Austria","Sir Rodney's Scones","8.00","5","40.00","Specialty Biscuits, Ltd."
"121","542498","2012-11-29 00:00:00","Roland","Graz","Austria","Ravioli Angelo","15.60","25","390.00","Pasta Buttini s.r.l."
"121","542498","2012-11-29 00:00:00","Roland","Graz","Austria","Wimmers gute Semmelknödel","26.60","35","931.00","Plutzer Lebensmittelgroßmärkte AG"
"122","542499","2012-12-02 00:00:00","Art","Lander","USA","Gnocchi di nonna Alice","30.40","18","547.20","Pasta Buttini s.r.l."
"123","542500","2012-12-03 00:00:00","Yang","Bern","Switzerland","Chai","14.40","15","216.00","Exotic Liquids"
"123","542500","2012-12-03 00:00:00","Yang","Bern","Switzerland","Wimmers gute Semmelknödel","26.60","30","798.00","Plutzer Lebensmittelgroßmärkte AG"
"123","542500","2012-12-03 00:00:00","Yang","Bern","Switzerland","Longlife Tofu","8.00","20","160.00","Tokyo Traders"
"124","542501","2012-12-03 00:00:00","Annette","Toulouse","France","Inlagd Sill","15.20","6","91.20","Svensk Sjöföda AB"
"125","542502","2012-12-04 00:00:00","Lúcia","Sao Paulo","Brazil","Sir Rodney's Marmalade","64.80","12","777.60","Specialty Biscuits, Ltd."
"125","542502","2012-12-04 00:00:00","Lúcia","Sao Paulo","Brazil","Côte de Blaye","210.80","40","8432.00","Aux joyeux ecclésiastiques"
"125","542502","2012-12-04 00:00:00","Lúcia","Sao Paulo","Brazil","Camembert Pierrot","27.20","70","1904.00","Gai pâturage"
"125","542502","2012-12-04 00:00:00","Lúcia","Sao Paulo","Brazil","Mozzarella di Giovanni","27.80","42","1167.60","Formaggi Fortini s.r.l."
"126","542503","2012-12-05 00:00:00","Patricia","Cork","Ireland","Escargots de Bourgogne","10.60","80","848.00","Escargots Nouveaux"
"126","542503","2012-12-05 00:00:00","Patricia","Cork","Ireland","Flotemysost","17.20","50","860.00","Norske Meierier"
"127","542504","2012-12-05 00:00:00","Zbyszek","Warszawa","Poland","Gorgonzola Telino","10.00","30","300.00","Formaggi Fortini s.r.l."
"127","542504","2012-12-05 00:00:00","Zbyszek","Warszawa","Poland","Escargots de Bourgogne","10.60","15","159.00","Escargots Nouveaux"
"128","542505","2012-12-06 00:00:00","Yoshi","Elgin","USA","Tofu","18.60","15","279.00","Mayumi's"
"128","542505","2012-12-06 00:00:00","Yoshi","Elgin","USA","Tourtière","5.90","10","59.00","Ma Maison"
"129","542506","2012-12-09 00:00:00","Jean","Montréal","Canada","Gorgonzola Telino","10.00","42","420.00","Formaggi Fortini s.r.l."
"130","542507","2012-12-09 00:00:00","Hari","London","UK","Chartreuse verte","14.40","20","288.00","Aux joyeux ecclésiastiques"
"131","542508","2012-12-10 00:00:00","Maria","Bräcke","Sweden","Flotemysost","17.20","6","103.20","Norske Meierier"
"132","542509","2012-12-11 00:00:00","Bernardo","Rio de Janeiro","Brazil","Jack's New England Clam Chowder","7.70","8","61.60","New England Seafood Cannery"
"132","542509","2012-12-11 00:00:00","Bernardo","Rio de Janeiro","Brazil","Vegie-spread","35.10","16","561.60","Pavlova, Ltd."
"132","542509","2012-12-11 00:00:00","Bernardo","Rio de Janeiro","Brazil","Louisiana Fiery Hot Pepper Sauce","16.80","20","336.00","New Orleans Ca6/Delights"
"133","542510","2012-12-12 00:00:00","Patricia","Cork","Ireland","Nord-Ost Matjeshering","20.70","18","372.60","Nord-Ost-Fisch Handelsgesellschaft mbH"
"133","542510","2012-12-12 00:00:00","Patricia","Cork","Ireland","Camembert Pierrot","27.20","6","163.20","Gai pâturage"
"133","542510","2012-12-12 00:00:00","Patricia","Cork","Ireland","Outback Lager","12.00","30","360.00","Pavlova, Ltd."
"134","542511","2012-12-12 00:00:00","Carlos","Barquisimeto","Venezuela","Longlife Tofu","8.00","14","112.00","Tokyo Traders"
"135","542512","2012-12-13 00:00:00","Roland","Graz","Austria","Carnarvon Tigers","50.00","9","450.00","Pavlova, Ltd."
"135","542512","2012-12-13 00:00:00","Roland","Graz","Austria","Geitost","2.00","60","120.00","Norske Meierier"
"135","542512","2012-12-13 00:00:00","Roland","Graz","Austria","Longlife Tofu","8.00","50","400.00","Tokyo Traders"
"136","542513","2012-12-16 00:00:00","Thomas","London","UK","Konbu","4.80","20","96.00","Mayumi's"
"136","542513","2012-12-16 00:00:00","Thomas","London","UK","Valkoinen suklaa","13.00","15","195.00","Karkki Oy"
"136","542513","2012-12-16 00:00:00","Thomas","London","UK","Gnocchi di nonna Alice","30.40","20","608.00","Pasta Buttini s.r.l."
"137","542514","2012-12-16 00:00:00","Christina","Luleå","Sweden","Sir Rodney's Marmalade","64.80","28","1814.40","Specialty Biscuits, Ltd."
"137","542514","2012-12-16 00:00:00","Christina","Luleå","Sweden","Camembert Pierrot","27.20","15","408.00","Gai pâturage"
"138","542515","2012-12-17 00:00:00","Art","Lander","USA","Uncle Bob's Organic Dried Pears","24.00","10","240.00","Grandma Kelly's Homestead"
"138","542515","2012-12-17 00:00:00","Art","Lander","USA","Camembert Pierrot","27.20","20","544.00","Gai pâturage"
"138","542515","2012-12-17 00:00:00","Art","Lander","USA","Scottish Longbreads","10.00","8","80.00","Specialty Biscuits, Ltd."
"139","542516","2012-12-18 00:00:00","Aria","Sao Paulo","Brazil","Sasquatch Ale","11.20","10","112.00","Bigfoot Breweries"
"140","542517","2012-12-18 00:00:00","Jonas","Stavern","Norway","Raclette Courdavault","44.00","12","528.00","Gai pâturage"
"140","542517","2012-12-18 00:00:00","Jonas","Stavern","Norway","Flotemysost","17.20","15","258.00","Norske Meierier"
"141","542518","2012-12-19 00:00:00","Hari","London","UK","Rogede sild","7.60","15","114.00","Lyngbysild"
"141","542518","2012-12-19 00:00:00","Hari","London","UK","Filo Mix","5.60","20","112.00","G'day, Mate"
"142","542519","2012-12-20 00:00:00","Elizabeth","Tsawassen","Canada","Ikura","24.80","16","396.80","Tokyo Traders"
"142","542519","2012-12-20 00:00:00","Elizabeth","Tsawassen","Canada","Pâté chinois","19.20","15","288.00","Ma Maison"
"142","542519","2012-12-20 00:00:00","Elizabeth","Tsawassen","Canada","Tarte au sucre","39.40","20","788.00","Forêts d'érables"
"142","542519","2012-12-20 00:00:00","Elizabeth","Tsawassen","Canada","Outback Lager","12.00","30","360.00","Pavlova, Ltd."
"143","542520","2012-12-23 00:00:00","Roland","Graz","Austria","Gorgonzola Telino","10.00","60","600.00","Formaggi Fortini s.r.l."
"143","542520","2012-12-23 00:00:00","Roland","Graz","Austria","Steeleye Stout","14.40","40","576.00","Bigfoot Breweries"
"143","542520","2012-12-23 00:00:00","Roland","Graz","Austria","Spegesild","9.60","45","432.00","Lyngbysild"
"143","542520","2012-12-23 00:00:00","Roland","Graz","Austria","Mozzarella di Giovanni","27.80","24","667.20","Formaggi Fortini s.r.l."
"144","542521","2012-12-23 00:00:00","Sven","Aachen","Germany","Konbu","4.80","18","86.40","Mayumi's"
"145","542522","2012-12-24 00:00:00","Georg","Salzburg","Austria","Gudbrandsdalsost","28.80","50","1440.00","Norske Meierier"
"146","542523","2012-12-25 00:00:00","Jose","Boise","USA","Chang","15.20","25","380.00","Exotic Liquids"
"146","542523","2012-12-25 00:00:00","Jose","Boise","USA","Tofu","18.60","42","781.20","Mayumi's"
"146","542523","2012-12-25 00:00:00","Jose","Boise","USA","NuNuCa Nuß-Nougat-Creme","11.20","7","78.40","Heli Süßwaren GmbH & Co. KG"
"146","542523","2012-12-25 00:00:00","Jose","Boise","USA","Gumbär Gummibärchen","24.90","70","1743.00","Heli Süßwaren GmbH & Co. KG"
"146","542523","2012-12-25 00:00:00","Jose","Boise","USA","Gorgonzola Telino","10.00","32","320.00","Formaggi Fortini s.r.l."
"147","542524","2012-12-25 00:00:00","Yoshi","Elgin","USA","Konbu","4.80","10","48.00","Mayumi's"
"147","542524","2012-12-25 00:00:00","Yoshi","Elgin","USA","Tarte au sucre","39.40","10","394.00","Forêts d'érables"
"148","542525","2012-12-26 00:00:00","Carlos","San Cristóbal","Venezuela","Spegesild","9.60","28","268.80","Lyngbysild"
"148","542525","2012-12-26 00:00:00","Carlos","San Cristóbal","Venezuela","Gudbrandsdalsost","28.80","8","230.40","Norske Meierier"
"149","542526","2012-12-27 00:00:00","Peter","München","Germany","Tunnbröd","7.20","40","288.00","PB Knäckebröd AB"
"149","542526","2012-12-27 00:00:00","Peter","München","Germany","Flotemysost","17.20","60","1032.00","Norske Meierier"
"149","542526","2012-12-27 00:00:00","Peter","München","Germany","Mozzarella di Giovanni","27.80","21","583.80","Formaggi Fortini s.r.l."
"150","542527","2012-12-27 00:00:00","Isabel","Lisboa","Portugal","Sir Rodney's Scones","8.00","10","80.00","Specialty Biscuits, Ltd."
"150","542527","2012-12-27 00:00:00","Isabel","Lisboa","Portugal","Manjimup Dried Apples","42.40","18","763.20","G'day, Mate"
"151","542528","2012-12-30 00:00:00","Jose","Boise","USA","Steeleye Stout","14.40","30","432.00","Bigfoot Breweries"
"151","542528","2012-12-30 00:00:00","Jose","Boise","USA","Pâté chinois","19.20","120","2304.00","Ma Maison"
